indicator_key,var_id,kode_wilayah,th_id,turvar_id,turth_id,data_key,source_domain,nilai,last_update,artifact_path,snapshot_id
mean_years_schooling_new_method,415,5208,124,0,0,520841501240,0000,6.4,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5271,121,0,0,527141501210,0000,9.54,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5271,122,0,0,527141501220,0000,9.55,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5271,123,0,0,527141501230,0000,9.56,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5271,124,0,0,527141501240,0000,9.58,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5272,121,0,0,527241501210,0000,10.65,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5272,122,0,0,527241501220,0000,10.94,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5272,123,0,0,527241501230,0000,10.95,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5272,124,0,0,527241501240,0000,10.96,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5300,121,0,0,530041501210,0000,7.69,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5300,122,0,0,530041501220,0000,7.7,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5300,123,0,0,530041501230,0000,7.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5300,124,0,0,530041501240,0000,8.02,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5301,121,0,0,530141501210,0000,6.84,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5301,122,0,0,530141501220,0000,6.85,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5301,123,0,0,530141501230,0000,6.92,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5301,124,0,0,530141501240,0000,7.17,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5302,121,0,0,530241501210,0000,7.32,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5302,122,0,0,530241501220,0000,7.33,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5302,123,0,0,530241501230,0000,7.57,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5302,124,0,0,530241501240,0000,7.77,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5303,121,0,0,530341501210,0000,7.39,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5303,122,0,0,530341501220,0000,7.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5303,123,0,0,530341501230,0000,7.42,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5303,124,0,0,530341501240,0000,7.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5304,121,0,0,530441501210,0000,6.74,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5304,122,0,0,530441501220,0000,6.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5304,123,0,0,530441501230,0000,6.97,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5304,124,0,0,530441501240,0000,7.21,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5305,121,0,0,530541501210,0000,7.96,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5305,122,0,0,530541501220,0000,7.97,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5305,123,0,0,530541501230,0000,8.16,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5305,124,0,0,530541501240,0000,8.17,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5306,121,0,0,530641501210,0000,7.36,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5306,122,0,0,530641501220,0000,7.38,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5306,123,0,0,530641501230,0000,7.39,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5306,124,0,0,530641501240,0000,7.5,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5307,121,0,0,530741501210,0000,8.42,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5307,122,0,0,530741501220,0000,8.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5307,123,0,0,530741501230,0000,8.45,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5307,124,0,0,530741501240,0000,8.61,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5308,121,0,0,530841501210,0000,8.23,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5308,122,0,0,530841501220,0000,8.25,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5308,123,0,0,530841501230,0000,8.26,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5308,124,0,0,530841501240,0000,8.27,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5309,121,0,0,530941501210,0000,7.72,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5309,122,0,0,530941501220,0000,7.79,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5309,123,0,0,530941501230,0000,8.04,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5309,124,0,0,530941501240,0000,8.06,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5310,121,0,0,531041501210,0000,6.95,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5310,122,0,0,531041501220,0000,6.96,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5310,123,0,0,531041501230,0000,6.98,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5310,124,0,0,531041501240,0000,6.99,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5311,121,0,0,531141501210,0000,8.03,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5311,122,0,0,531141501220,0000,8.09,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5311,123,0,0,531141501230,0000,8.2,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5311,124,0,0,531141501240,0000,8.29,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5312,121,0,0,531241501210,0000,8.53,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5312,122,0,0,531241501220,0000,8.54,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5312,123,0,0,531241501230,0000,8.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5312,124,0,0,531241501240,0000,8.83,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5313,121,0,0,531341501210,0000,7.61,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5313,122,0,0,531341501220,0000,7.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5313,123,0,0,531341501230,0000,7.63,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5313,124,0,0,531341501240,0000,7.91,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5314,121,0,0,531441501210,0000,7.71,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5314,122,0,0,531441501220,0000,7.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5314,123,0,0,531441501230,0000,7.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5314,124,0,0,531441501240,0000,7.83,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5315,121,0,0,531541501210,0000,7.56,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5315,122,0,0,531541501220,0000,7.8,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5315,123,0,0,531541501230,0000,7.94,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5315,124,0,0,531541501240,0000,8.21,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5316,121,0,0,531641501210,0000,6.47,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5316,122,0,0,531641501220,0000,6.73,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5316,123,0,0,531641501230,0000,7.0,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5316,124,0,0,531641501240,0000,7.23,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5317,121,0,0,531741501210,0000,6.35,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5317,122,0,0,531741501220,0000,6.37,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5317,123,0,0,531741501230,0000,6.38,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5317,124,0,0,531741501240,0000,6.39,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5318,121,0,0,531841501210,0000,7.9,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5318,122,0,0,531841501220,0000,7.91,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5318,123,0,0,531841501230,0000,8.14,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5318,124,0,0,531841501240,0000,8.23,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5319,121,0,0,531941501210,0000,7.35,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5319,122,0,0,531941501220,0000,7.42,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5319,123,0,0,531941501230,0000,7.7,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5319,124,0,0,531941501240,0000,7.96,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5320,121,0,0,532041501210,0000,6.66,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5320,122,0,0,532041501220,0000,6.77,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5320,123,0,0,532041501230,0000,6.98,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5320,124,0,0,532041501240,0000,6.99,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5321,121,0,0,532141501210,0000,7.1,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5321,122,0,0,532141501220,0000,7.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5321,123,0,0,532141501230,0000,7.13,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5321,124,0,0,532141501240,0000,7.14,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,5371,121,0,0,537141501210,0000,11.6,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,5371,122,0,0,537141501220,0000,11.61,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,5371,123,0,0,537141501230,0000,11.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,5371,124,0,0,537141501240,0000,11.64,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6100,121,0,0,610041501210,0000,7.45,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6100,122,0,0,610041501220,0000,7.59,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6100,123,0,0,610041501230,0000,7.71,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6100,124,0,0,610041501240,0000,7.78,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6101,121,0,0,610141501210,0000,6.72,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6101,122,0,0,610141501220,0000,6.74,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6101,123,0,0,610141501230,0000,6.75,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6101,124,0,0,610141501240,0000,6.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6102,121,0,0,610241501210,0000,6.8,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6102,122,0,0,610241501220,0000,7.0,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6102,123,0,0,610241501230,0000,7.22,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6102,124,0,0,610241501240,0000,7.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6103,121,0,0,610341501210,0000,7.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6103,122,0,0,610341501220,0000,7.15,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6103,123,0,0,610341501230,0000,7.24,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6103,124,0,0,610341501240,0000,7.46,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6104,121,0,0,610441501210,0000,7.04,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6104,122,0,0,610441501220,0000,7.17,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6104,123,0,0,610441501230,0000,7.2,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6104,124,0,0,610441501240,0000,7.21,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6105,121,0,0,610541501210,0000,7.39,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6105,122,0,0,610541501220,0000,7.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6105,123,0,0,610541501230,0000,7.44,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6105,124,0,0,610541501240,0000,7.47,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6106,121,0,0,610641501210,0000,7.46,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6106,122,0,0,610641501220,0000,7.48,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6106,123,0,0,610641501230,0000,7.55,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6106,124,0,0,610641501240,0000,7.68,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6107,121,0,0,610741501210,0000,7.08,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6107,122,0,0,610741501220,0000,7.36,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6107,123,0,0,610741501230,0000,7.64,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6107,124,0,0,610741501240,0000,7.65,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6108,121,0,0,610841501210,0000,7.53,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6108,122,0,0,610841501220,0000,7.59,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6108,123,0,0,610841501230,0000,7.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6108,124,0,0,610841501240,0000,8.03,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,6109,121,0,0,610941501210,0000,6.85,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,6109,122,0,0,610941501220,0000,7.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,6109,123,0,0,610941501230,0000,7.13,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,6109,124,0,0,610941501240,0000,7.23,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
